Date,Descripcion,Coco
2018-04-25,Espaillat,5.0
2018-04-25,Hermanas Mirabal,5.0
2018-04-25,La Altagracia,2.0
2018-04-25,La Romana,7.0
2018-04-25,La Vega,5.0
2018-04-25,Puerto Plata,7.0
2018-04-25,San Cristobal,7.0
2018-04-25,San Juan,2.0
2018-04-25,Santiago,7.0
2018-04-25,Santo Domingo,7.0
2018-04-26,Barahona,7.0
2018-04-26,Distrito Nacional,7.0
2018-04-26,Espaillat,5.0
2018-04-26,Hermanas Mirabal,5.0
2018-04-26,La Altagracia,2.0
2018-04-26,La Romana,7.0
2018-04-26,La Vega,5.0
2018-04-26,Puerto Plata,7.0
2018-04-26,San Cristobal,7.0
2018-04-26,San Juan,2.0
2018-04-26,Santiago,7.0
2018-04-26,Santo Domingo,7.0
2018-04-27,Barahona,7.0
2018-04-27,Distrito Nacional,7.0
2018-04-27,Espaillat,5.0
2018-04-27,Hermanas Mirabal,5.0
2018-04-27,La Altagracia,2.0
2018-04-27,La Romana,7.0
2018-04-27,La Vega,5.0
2018-04-27,Puerto Plata,7.0
2018-04-27,San Cristobal,7.0
2018-04-27,San Juan,2.0
2018-04-27,Santiago,7.0
2018-04-27,Santo Domingo,7.0
2018-04-28,Barahona,7.0
2018-04-28,Distrito Nacional,7.0
2018-04-28,Espaillat,5.0
2018-04-28,Hermanas Mirabal,5.0
2018-04-28,La Altagracia,2.0
2018-04-28,La Romana,7.0
2018-04-28,La Vega,5.0
2018-04-28,Puerto Plata,7.0
2018-04-28,San Cristobal,7.0
2018-04-28,San Juan,2.0
2018-04-28,Santiago,7.0
2018-04-28,Santo Domingo,7.0
2018-04-29,Barahona,7.0
2018-04-29,Distrito Nacional,7.0
2018-04-29,Espaillat,5.0
2018-04-29,Hermanas Mirabal,5.0
2018-04-29,La Altagracia,2.0
2018-04-29,La Romana,7.0
2018-04-29,La Vega,5.0
2018-04-29,Puerto Plata,7.0
2018-04-29,San Cristobal,7.0
2018-04-29,San Juan,2.0
2018-04-29,Santiago,7.0
2018-04-29,Santo Domingo,7.0
2018-04-30,Barahona,7.0
2018-04-30,Distrito Nacional,7.0
2018-04-30,Espaillat,5.0
2018-04-30,Hermanas Mirabal,5.0
2018-04-30,La Altagracia,2.0
2018-04-30,La Romana,7.0
2018-04-30,La Vega,5.0
2018-04-30,Puerto Plata,7.0
2018-04-30,San Cristobal,7.0
2018-04-30,San Juan,2.0
2018-04-30,Santiago,7.0
2018-04-30,Santo Domingo,7.0
2018-05-01,Barahona,7.0
2018-05-01,Distrito Nacional,7.0
2018-05-01,Espaillat,7.0
2018-05-01,Hermanas Mirabal,7.0
2018-05-01,La Altagracia,2.0
2018-05-01,La Romana,7.0
2018-05-01,La Vega,7.0
2018-05-01,Puerto Plata,7.0
2018-05-01,San Cristobal,7.0
2018-05-01,San Juan,2.0
2018-05-01,Santiago,7.0
2018-05-01,Santo Domingo,7.0
2018-05-02,Barahona,7.0
2018-05-02,Distrito Nacional,7.0
2018-05-02,Espaillat,7.0
2018-05-02,Hermanas Mirabal,7.0
2018-05-02,La Altagracia,2.0
2018-05-02,La Romana,7.0
2018-05-02,La Vega,7.0
2018-05-02,Puerto Plata,7.0
2018-05-02,San Cristobal,7.0
2018-05-02,San Juan,2.0
2018-05-02,Santiago,7.0
2018-05-02,Santo Domingo,7.0
2018-05-03,Barahona,7.0
2018-05-03,Distrito Nacional,7.0
2018-05-03,Espaillat,7.0
2018-05-03,Hermanas Mirabal,7.0
2018-05-03,La Altagracia,2.0
2018-05-03,La Romana,7.0
2018-05-03,La Vega,7.0
2018-05-03,Puerto Plata,7.0
2018-05-03,San Cristobal,7.0
2018-05-03,San Juan,2.0
2018-05-03,Santiago,7.0
2018-05-03,Santo Domingo,7.0
2018-05-04,Barahona,7.0
2018-05-04,Distrito Nacional,7.0
2018-05-04,Espaillat,7.0
2018-05-04,Hermanas Mirabal,7.0
2018-05-04,La Altagracia,2.0
2018-05-04,La Romana,7.0
2018-05-04,La Vega,7.0
2018-05-04,Puerto Plata,7.0
2018-05-04,San Cristobal,7.0
2018-05-04,San Juan,2.0
2018-05-04,Santiago,7.0
2018-05-04,Santo Domingo,7.0
2018-05-05,Barahona,7.0
2018-05-05,Distrito Nacional,7.0
2018-05-05,Espaillat,7.0
2018-05-05,Hermanas Mirabal,7.0
2018-05-05,La Altagracia,2.0
2018-05-05,La Romana,7.0
2018-05-05,La Vega,7.0
2018-05-05,Puerto Plata,7.0
2018-05-05,San Cristobal,7.0
2018-05-05,San Juan,2.0
2018-05-05,Santiago,7.0
2018-05-05,Santo Domingo,7.0
2018-05-06,Barahona,7.0
2018-05-06,Distrito Nacional,7.0
2018-05-06,Espaillat,7.0
2018-05-06,Hermanas Mirabal,7.0
2018-05-06,La Altagracia,2.0
2018-05-06,La Romana,7.0
2018-05-06,La Vega,7.0
2018-05-06,Puerto Plata,7.0
2018-05-06,San Cristobal,7.0
2018-05-06,San Juan,2.0
2018-05-06,Santiago,7.0
2018-05-06,Santo Domingo,7.0
2018-05-07,Barahona,7.0
2018-05-07,Distrito Nacional,7.0
2018-05-07,Espaillat,7.0
2018-05-07,Hermanas Mirabal,7.0
2018-05-07,La Altagracia,2.0
2018-05-07,La Romana,7.0
2018-05-07,La Vega,7.0
2018-05-07,Puerto Plata,7.0
2018-05-07,San Cristobal,7.0
2018-05-07,San Juan,2.0
2018-05-07,Santiago,7.0
2018-05-07,Santo Domingo,7.0
2018-05-08,Barahona,7.0
2018-05-08,Distrito Nacional,7.0
2018-05-08,Espaillat,7.0
2018-05-08,Hermanas Mirabal,7.0
2018-05-08,La Altagracia,2.0
2018-05-08,La Romana,7.0
2018-05-08,La Vega,7.0
2018-05-08,Puerto Plata,7.0
2018-05-08,San Cristobal,7.0
2018-05-08,San Juan,2.0
2018-05-08,Santiago,7.0
2018-05-08,Santo Domingo,7.0
2018-05-09,Barahona,7.0
2018-05-09,Distrito Nacional,7.0
2018-05-09,Espaillat,7.0
2018-05-09,Hermanas Mirabal,7.0
2018-05-09,La Altagracia,2.0
2018-05-09,La Romana,7.0
2018-05-09,La Vega,7.0
2018-05-09,Puerto Plata,7.0
2018-05-09,San Cristobal,7.0
2018-05-09,San Juan,2.0
2018-05-09,Santiago,7.0
2018-05-09,Santo Domingo,7.0
2018-05-10,Barahona,7.0
2018-05-10,Distrito Nacional,7.0
2018-05-10,Espaillat,7.0
2018-05-10,Hermanas Mirabal,7.0
2018-05-10,La Altagracia,2.0
2018-05-10,La Romana,7.0
2018-05-10,La Vega,7.0
2018-05-10,Puerto Plata,7.0
2018-05-10,San Cristobal,7.0
2018-05-10,San Juan,2.0
2018-05-10,Santiago,7.0
2018-05-10,Santo Domingo,7.0
2018-05-11,Barahona,7.0
2018-05-11,Distrito Nacional,7.0
2018-05-11,Espaillat,7.0
2018-05-11,Hermanas Mirabal,7.0
2018-05-11,La Altagracia,2.0
2018-05-11,La Romana,7.0
2018-05-11,La Vega,7.0
2018-05-11,Puerto Plata,7.0
2018-05-11,San Cristobal,7.0
2018-05-11,San Juan,2.0
2018-05-11,Santiago,7.0
2018-05-11,Santo Domingo,7.0
2018-05-12,Barahona,7.0
2018-05-12,Distrito Nacional,7.0
2018-05-12,Espaillat,7.0
2018-05-12,Hermanas Mirabal,7.0
2018-05-12,La Altagracia,2.0
2018-05-12,La Romana,7.0
2018-05-12,La Vega,7.0
2018-05-12,Puerto Plata,7.0
2018-05-12,San Cristobal,7.0
2018-05-12,San Juan,2.0
2018-05-12,Santiago,7.0
2018-05-12,Santo Domingo,7.0
2018-05-13,Barahona,7.0
2018-05-13,Distrito Nacional,7.0
2018-05-13,Espaillat,7.0
2018-05-13,Hermanas Mirabal,7.0
2018-05-13,La Altagracia,2.0
2018-05-13,La Romana,7.0
2018-05-13,La Vega,7.0
2018-05-13,Puerto Plata,7.0
2018-05-13,San Cristobal,7.0
2018-05-13,San Juan,2.0
2018-05-13,Santiago,7.0
2018-05-13,Santo Domingo,7.0
2018-05-14,Barahona,7.0
2018-05-14,Distrito Nacional,7.0
2018-05-14,Espaillat,7.0
2018-05-14,Hermanas Mirabal,7.0
2018-05-14,La Altagracia,2.0
2018-05-14,La Romana,7.0
2018-05-14,La Vega,7.0
2018-05-14,Puerto Plata,7.0
2018-05-14,San Cristobal,7.0
2018-05-14,San Juan,2.0
2018-05-14,Santiago,7.0
2018-05-14,Santo Domingo,7.0
2018-05-15,Barahona,7.0
2018-05-15,Distrito Nacional,7.0
2018-05-15,Espaillat,7.0
2018-05-15,Hermanas Mirabal,7.0
2018-05-15,La Altagracia,2.0
2018-05-15,La Romana,7.0
2018-05-15,La Vega,7.0
2018-05-15,Puerto Plata,7.0
2018-05-15,San Cristobal,7.0
2018-05-15,San Juan,2.0
2018-05-15,Santiago,7.0
2018-05-15,Santo Domingo,7.0
2018-05-16,Barahona,7.0
2018-05-16,Distrito Nacional,7.0
2018-05-16,Espaillat,7.0
2018-05-16,Hermanas Mirabal,7.0
2018-05-16,La Altagracia,2.0
2018-05-16,La Romana,7.0
2018-05-16,La Vega,7.0
2018-05-16,Puerto Plata,7.0
2018-05-16,San Cristobal,7.0
2018-05-16,San Juan,2.0
2018-05-16,Santiago,7.0
2018-05-16,Santo Domingo,7.0
2018-05-17,Barahona,7.0
2018-05-17,Distrito Nacional,7.0
2018-05-17,Espaillat,7.0
2018-05-17,Hermanas Mirabal,7.0
2018-05-17,La Altagracia,2.0
2018-05-17,La Romana,7.0
2018-05-17,La Vega,7.0
2018-05-17,Puerto Plata,7.0
2018-05-17,San Cristobal,7.0
2018-05-17,San Juan,2.0
2018-05-17,Santiago,7.0
2018-05-17,Santo Domingo,7.0
2018-05-18,Barahona,7.0
2018-05-18,Distrito Nacional,7.0
2018-05-18,Espaillat,7.0
2018-05-18,Hermanas Mirabal,7.0
2018-05-18,La Altagracia,2.0
2018-05-18,La Romana,7.0
2018-05-18,La Vega,7.0
2018-05-18,Puerto Plata,7.0
2018-05-18,San Cristobal,7.0
2018-05-18,San Juan,2.0
2018-05-18,Santiago,7.0
2018-05-18,Santo Domingo,7.0
2018-05-19,Barahona,7.0
2018-05-19,Distrito Nacional,7.0
2018-05-19,Espaillat,7.0
2018-05-19,Hermanas Mirabal,7.0
2018-05-19,La Altagracia,2.0
2018-05-19,La Romana,7.0
2018-05-19,La Vega,7.0
2018-05-19,Puerto Plata,7.0
2018-05-19,San Cristobal,7.0
2018-05-19,San Juan,2.0
2018-05-19,Santiago,7.0
2018-05-19,Santo Domingo,7.0
2018-05-20,Barahona,7.0
2018-05-20,Distrito Nacional,7.0
2018-05-20,Espaillat,7.0
2018-05-20,Hermanas Mirabal,7.0
2018-05-20,La Altagracia,2.0
2018-05-20,La Romana,7.0
2018-05-20,La Vega,7.0
2018-05-20,Puerto Plata,7.0
2018-05-20,San Cristobal,7.0
2018-05-20,San Juan,2.0
2018-05-20,Santiago,7.0
2018-05-20,Santo Domingo,7.0
2018-05-21,Barahona,7.0
2018-05-21,Distrito Nacional,7.0
2018-05-21,Espaillat,7.0
2018-05-21,Hermanas Mirabal,7.0
2018-05-21,La Altagracia,2.0
2018-05-21,La Romana,7.0
2018-05-21,La Vega,7.0
2018-05-21,Puerto Plata,7.0
2018-05-21,San Cristobal,7.0
2018-05-21,San Juan,2.0
2018-05-21,Santiago,7.0
2018-05-21,Santo Domingo,7.0
2018-05-22,Barahona,7.0
2018-05-22,Distrito Nacional,7.0
2018-05-22,Espaillat,7.0
2018-05-22,Hermanas Mirabal,7.0
2018-05-22,La Altagracia,2.0
2018-05-22,La Romana,7.0
2018-05-22,La Vega,7.0
2018-05-22,Puerto Plata,7.0
2018-05-22,San Cristobal,7.0
2018-05-22,San Juan,2.0
2018-05-22,Santiago,7.0
2018-05-22,Santo Domingo,7.0
2018-05-23,Barahona,7.0
2018-05-23,Distrito Nacional,7.0
2018-05-23,Espaillat,7.0
2018-05-23,Hermanas Mirabal,7.0
2018-05-23,La Altagracia,2.0
2018-05-23,La Romana,7.0
2018-05-23,La Vega,7.0
2018-05-23,Puerto Plata,7.0
2018-05-23,San Cristobal,7.0
2018-05-23,San Juan,2.0
2018-05-23,Santiago,7.0
2018-05-23,Santo Domingo,7.0
2018-05-24,Barahona,7.0
2018-05-24,Distrito Nacional,7.0
2018-05-24,Espaillat,7.0
2018-05-24,Hermanas Mirabal,7.0
2018-05-24,La Altagracia,2.0
2018-05-24,La Romana,7.0
2018-05-24,La Vega,7.0
2018-05-24,Puerto Plata,7.0
2018-05-24,San Cristobal,7.0
2018-05-24,San Juan,2.0
2018-05-24,Santiago,7.0
2018-05-24,Santo Domingo,7.0
2018-05-25,Barahona,7.0
2018-05-25,Distrito Nacional,7.0
2018-05-25,Espaillat,7.0
2018-05-25,Hermanas Mirabal,7.0
2018-05-25,La Altagracia,2.0
2018-05-25,La Romana,7.0
2018-05-25,La Vega,7.0
2018-05-25,Puerto Plata,7.0
2018-05-25,San Cristobal,7.0
2018-05-25,San Juan,2.0
2018-05-25,Santiago,7.0
2018-05-25,Santo Domingo,7.0
2018-05-26,Barahona,7.0
2018-05-26,Distrito Nacional,7.0
2018-05-26,Espaillat,7.0
2018-05-26,Hermanas Mirabal,7.0
2018-05-26,La Altagracia,2.0
2018-05-26,La Romana,7.0
2018-05-26,La Vega,7.0
2018-05-26,Puerto Plata,7.0
2018-05-26,San Cristobal,7.0
2018-05-26,San Juan,2.0
2018-05-26,Santiago,7.0
2018-05-26,Santo Domingo,7.0
2018-05-27,Barahona,7.0
2018-05-27,Distrito Nacional,7.0
2018-05-27,Espaillat,7.0
2018-05-27,Hermanas Mirabal,7.0
2018-05-27,La Altagracia,2.0
2018-05-27,La Romana,7.0
2018-05-27,La Vega,7.0
2018-05-27,Puerto Plata,7.0
2018-05-27,San Cristobal,7.0
2018-05-27,San Juan,2.0
2018-05-27,Santiago,7.0
2018-05-27,Santo Domingo,7.0
2018-05-28,Barahona,7.0
2018-05-28,Distrito Nacional,7.0
2018-05-28,Espaillat,7.0
2018-05-28,Hermanas Mirabal,7.0
2018-05-28,La Altagracia,2.0
2018-05-28,La Romana,7.0
2018-05-28,La Vega,7.0
2018-05-28,Puerto Plata,7.0
2018-05-28,San Cristobal,7.0
2018-05-28,San Juan,2.0
2018-05-28,Santiago,7.0
2018-05-28,Santo Domingo,7.0
2018-05-29,Barahona,7.0
2018-05-29,Distrito Nacional,7.0
2018-05-29,Espaillat,7.0
2018-05-29,Hermanas Mirabal,7.0
2018-05-29,La Altagracia,2.0
2018-05-29,La Romana,7.0
2018-05-29,La Vega,7.0
2018-05-29,Puerto Plata,7.0
2018-05-29,San Cristobal,7.0
2018-05-29,San Juan,2.0
2018-05-29,Santiago,7.0
2018-05-29,Santo Domingo,7.0
2018-05-30,Barahona,7.0
2018-05-30,Distrito Nacional,7.0
2018-05-30,Espaillat,7.0
2018-05-30,Hermanas Mirabal,7.0
2018-05-30,La Altagracia,2.0
2018-05-30,La Romana,7.0
2018-05-30,La Vega,7.0
2018-05-30,Puerto Plata,7.0
2018-05-30,San Cristobal,7.0
2018-05-30,San Juan,2.0
2018-05-30,Santiago,7.0
2018-05-30,Santo Domingo,7.0
2018-05-31,Barahona,7.0
2018-05-31,Distrito Nacional,7.0
2018-05-31,Espaillat,7.0
2018-05-31,Hermanas Mirabal,7.0
2018-05-31,La Altagracia,2.0
2018-05-31,La Romana,7.0
2018-05-31,La Vega,7.0
2018-05-31,Puerto Plata,7.0
2018-05-31,San Cristobal,7.0
2018-05-31,San Juan,2.0
2018-05-31,Santiago,7.0
2018-05-31,Santo Domingo,7.0
2018-06-01,Barahona,7.0
2018-06-01,Distrito Nacional,27.0
2018-06-01,Espaillat,5.0
2018-06-01,Hermanas Mirabal,5.0
2018-06-01,La Altagracia,2.0
2018-06-01,La Romana,7.0
2018-06-01,La Vega,5.0
2018-06-01,Puerto Plata,27.0
2018-06-01,San Cristobal,27.0
2018-06-01,San Juan,2.0
2018-06-01,Santiago,27.0
2018-06-01,Santo Domingo,27.0
2018-06-02,Barahona,7.0
2018-06-02,Distrito Nacional,27.0
2018-06-02,Espaillat,5.0
2018-06-02,Hermanas Mirabal,5.0
2018-06-02,La Altagracia,2.0
2018-06-02,La Romana,7.0
2018-06-02,La Vega,5.0
2018-06-02,Puerto Plata,27.0
2018-06-02,San Cristobal,27.0
2018-06-02,San Juan,2.0
2018-06-02,Santiago,27.0
2018-06-02,Santo Domingo,27.0
2018-06-03,Barahona,7.0
2018-06-03,Distrito Nacional,27.0
2018-06-03,Espaillat,5.0
2018-06-03,Hermanas Mirabal,5.0
2018-06-03,La Altagracia,2.0
2018-06-03,La Romana,7.0
2018-06-03,La Vega,5.0
2018-06-03,Puerto Plata,27.0
2018-06-03,San Cristobal,27.0
2018-06-03,San Juan,2.0
2018-06-03,Santiago,27.0
2018-06-03,Santo Domingo,27.0
2018-06-04,Barahona,7.0
2018-06-04,Distrito Nacional,27.0
2018-06-04,Espaillat,5.0
2018-06-04,Hermanas Mirabal,5.0
2018-06-04,La Altagracia,2.0
2018-06-04,La Romana,7.0
2018-06-04,La Vega,5.0
2018-06-04,Puerto Plata,27.0
2018-06-04,San Cristobal,27.0
2018-06-04,San Juan,2.0
2018-06-04,Santiago,27.0
2018-06-04,Santo Domingo,27.0
2018-06-05,Barahona,7.0
2018-06-05,Distrito Nacional,27.0
2018-06-05,Espaillat,5.0
2018-06-05,Hermanas Mirabal,5.0
2018-06-05,La Altagracia,2.0
2018-06-05,La Romana,7.0
2018-06-05,La Vega,5.0
2018-06-05,Puerto Plata,27.0
2018-06-05,San Cristobal,27.0
2018-06-05,San Juan,2.0
2018-06-05,Santiago,27.0
2018-06-05,Santo Domingo,27.0
2018-06-06,Barahona,7.0
2018-06-06,Distrito Nacional,27.0
2018-06-06,Espaillat,5.0
2018-06-06,Hermanas Mirabal,5.0
2018-06-06,La Altagracia,2.0
2018-06-06,La Romana,7.0
2018-06-06,La Vega,5.0
2018-06-06,Puerto Plata,27.0
2018-06-06,San Cristobal,27.0
2018-06-06,San Juan,2.0
2018-06-06,Santiago,27.0
2018-06-06,Santo Domingo,27.0
2018-06-07,Barahona,7.0
2018-06-07,Distrito Nacional,27.0
2018-06-07,Espaillat,5.0
2018-06-07,Hermanas Mirabal,5.0
2018-06-07,La Altagracia,2.0
2018-06-07,La Romana,7.0
2018-06-07,La Vega,5.0
2018-06-07,Puerto Plata,27.0
2018-06-07,San Cristobal,27.0
2018-06-07,San Juan,2.0
2018-06-07,Santiago,27.0
2018-06-07,Santo Domingo,27.0
2018-06-08,Barahona,7.0
2018-06-08,Distrito Nacional,27.0
2018-06-08,Espaillat,5.0
2018-06-08,Hermanas Mirabal,5.0
2018-06-08,La Altagracia,2.0
2018-06-08,La Romana,7.0
2018-06-08,La Vega,5.0
2018-06-08,Puerto Plata,27.0
2018-06-08,San Cristobal,27.0
2018-06-08,San Juan,2.0
2018-06-08,Santiago,27.0
2018-06-08,Santo Domingo,27.0
2018-06-09,Barahona,7.0
2018-06-09,Distrito Nacional,27.0
2018-06-09,Espaillat,5.0
2018-06-09,Hermanas Mirabal,5.0
2018-06-09,La Altagracia,2.0
2018-06-09,La Romana,7.0
2018-06-09,La Vega,5.0
2018-06-09,Puerto Plata,27.0
2018-06-09,San Cristobal,27.0
2018-06-09,San Juan,2.0
2018-06-09,Santiago,27.0
2018-06-09,Santo Domingo,27.0
2018-06-10,Barahona,7.0
2018-06-10,Distrito Nacional,27.0
2018-06-10,Espaillat,5.0
2018-06-10,Hermanas Mirabal,5.0
2018-06-10,La Altagracia,2.0
2018-06-10,La Romana,7.0
2018-06-10,La Vega,5.0
2018-06-10,Puerto Plata,27.0
2018-06-10,San Cristobal,27.0
2018-06-10,San Juan,2.0
2018-06-10,Santiago,27.0
2018-06-10,Santo Domingo,27.0
2018-06-11,Barahona,7.0
2018-06-11,Distrito Nacional,27.0
2018-06-11,Espaillat,5.0
2018-06-11,Hermanas Mirabal,5.0
2018-06-11,La Altagracia,2.0
2018-06-11,La Romana,7.0
2018-06-11,La Vega,5.0
2018-06-11,Puerto Plata,27.0
2018-06-11,San Cristobal,27.0
2018-06-11,San Juan,2.0
2018-06-11,Santiago,27.0
2018-06-11,Santo Domingo,27.0
2018-06-12,Barahona,7.0
2018-06-12,Distrito Nacional,27.0
2018-06-12,Espaillat,5.0
2018-06-12,Hermanas Mirabal,5.0
2018-06-12,La Altagracia,2.0
2018-06-12,La Romana,7.0
2018-06-12,La Vega,5.0
2018-06-12,Puerto Plata,27.0
2018-06-12,San Cristobal,27.0
2018-06-12,San Juan,2.0
2018-06-12,Santiago,27.0
2018-06-12,Santo Domingo,27.0
2018-06-13,Barahona,7.0
2018-06-13,Distrito Nacional,27.0
2018-06-13,Espaillat,5.0
2018-06-13,Hermanas Mirabal,5.0
2018-06-13,La Altagracia,2.0
2018-06-13,La Romana,7.0
2018-06-13,La Vega,5.0
2018-06-13,Puerto Plata,27.0
2018-06-13,San Cristobal,27.0
2018-06-13,San Juan,2.0
2018-06-13,Santiago,27.0
2018-06-13,Santo Domingo,27.0
2018-06-14,Barahona,7.0
2018-06-14,Distrito Nacional,27.0
2018-06-14,Espaillat,5.0
2018-06-14,Hermanas Mirabal,5.0
2018-06-14,La Altagracia,2.0
2018-06-14,La Romana,7.0
2018-06-14,La Vega,5.0
2018-06-14,Puerto Plata,27.0
2018-06-14,San Cristobal,27.0
2018-06-14,San Juan,2.0
2018-06-14,Santiago,27.0
2018-06-14,Santo Domingo,27.0
2018-06-15,Barahona,7.0
2018-06-15,Distrito Nacional,27.0
2018-06-15,Espaillat,5.0
2018-06-15,Hermanas Mirabal,5.0
2018-06-15,La Altagracia,2.0
2018-06-15,La Romana,7.0
2018-06-15,La Vega,5.0
2018-06-15,Puerto Plata,27.0
2018-06-15,San Cristobal,27.0
2018-06-15,San Juan,2.0
2018-06-15,Santiago,27.0
2018-06-15,Santo Domingo,27.0
2018-06-16,Barahona,7.0
2018-06-16,Distrito Nacional,27.0
2018-06-16,Espaillat,5.0
2018-06-16,Hermanas Mirabal,5.0
2018-06-16,La Altagracia,2.0
2018-06-16,La Romana,7.0
2018-06-16,La Vega,5.0
2018-06-16,Puerto Plata,27.0
2018-06-16,San Cristobal,27.0
2018-06-16,San Juan,2.0
2018-06-16,Santiago,27.0
2018-06-16,Santo Domingo,27.0
2018-06-17,Barahona,7.0
2018-06-17,Distrito Nacional,27.0
2018-06-17,Espaillat,5.0
2018-06-17,Hermanas Mirabal,5.0
2018-06-17,La Altagracia,2.0
2018-06-17,La Romana,7.0
2018-06-17,La Vega,5.0
2018-06-17,Puerto Plata,27.0
2018-06-17,San Cristobal,27.0
2018-06-17,San Juan,2.0
2018-06-17,Santiago,27.0
2018-06-17,Santo Domingo,27.0
2018-06-18,Barahona,7.0
2018-06-18,Distrito Nacional,27.0
2018-06-18,Espaillat,5.0
2018-06-18,Hermanas Mirabal,5.0
2018-06-18,La Altagracia,2.0
2018-06-18,La Romana,7.0
2018-06-18,La Vega,5.0
2018-06-18,Puerto Plata,27.0
2018-06-18,San Cristobal,27.0
2018-06-18,San Juan,2.0
2018-06-18,Santiago,27.0
2018-06-18,Santo Domingo,27.0
2018-06-19,Barahona,7.0
2018-06-19,Distrito Nacional,27.0
2018-06-19,Espaillat,5.0
2018-06-19,Hermanas Mirabal,5.0
2018-06-19,La Altagracia,2.0
2018-06-19,La Romana,7.0
2018-06-19,La Vega,5.0
2018-06-19,Puerto Plata,27.0
2018-06-19,San Cristobal,27.0
2018-06-19,San Juan,2.0
2018-06-19,Santiago,27.0
2018-06-19,Santo Domingo,27.0
2018-06-20,Barahona,7.0
2018-06-20,Distrito Nacional,27.0
2018-06-20,Espaillat,5.0
2018-06-20,Hermanas Mirabal,5.0
2018-06-20,La Altagracia,2.0
2018-06-20,La Romana,7.0
2018-06-20,La Vega,5.0
2018-06-20,Puerto Plata,27.0
2018-06-20,San Cristobal,27.0
2018-06-20,San Juan,2.0
2018-06-20,Santiago,27.0
2018-06-20,Santo Domingo,27.0
2018-06-21,Barahona,7.0
2018-06-21,Distrito Nacional,27.0
2018-06-21,Espaillat,5.0
2018-06-21,Hermanas Mirabal,5.0
2018-06-21,La Altagracia,2.0
2018-06-21,La Romana,7.0
2018-06-21,La Vega,5.0
2018-06-21,Puerto Plata,27.0
2018-06-21,San Cristobal,27.0
2018-06-21,San Juan,2.0
2018-06-21,Santiago,27.0
2018-06-21,Santo Domingo,27.0
2018-06-22,Barahona,7.0
2018-06-22,Distrito Nacional,27.0
2018-06-22,Espaillat,5.0
2018-06-22,Hermanas Mirabal,5.0
2018-06-22,La Altagracia,2.0
2018-06-22,La Romana,7.0
2018-06-22,La Vega,5.0
2018-06-22,Puerto Plata,27.0
2018-06-22,San Cristobal,27.0
2018-06-22,San Juan,2.0
2018-06-22,Santiago,27.0
2018-06-22,Santo Domingo,27.0
2018-06-23,Barahona,7.0
2018-06-23,Distrito Nacional,27.0
2018-06-23,Espaillat,5.0
2018-06-23,Hermanas Mirabal,5.0
2018-06-23,La Altagracia,2.0
2018-06-23,La Romana,7.0
2018-06-23,La Vega,5.0
2018-06-23,Puerto Plata,27.0
2018-06-23,San Cristobal,27.0
2018-06-23,San Juan,2.0
2018-06-23,Santiago,27.0
2018-06-23,Santo Domingo,27.0
2018-06-24,Barahona,7.0
2018-06-24,Distrito Nacional,27.0
2018-06-24,Espaillat,5.0
2018-06-24,Hermanas Mirabal,5.0
2018-06-24,La Altagracia,2.0
2018-06-24,La Romana,7.0
2018-06-24,La Vega,5.0
2018-06-24,Puerto Plata,27.0
2018-06-24,San Cristobal,27.0
2018-06-24,San Juan,2.0
2018-06-24,Santiago,27.0
2018-06-24,Santo Domingo,27.0
2018-06-25,Barahona,7.0
2018-06-25,Distrito Nacional,27.0
2018-06-25,Espaillat,5.0
2018-06-25,Hermanas Mirabal,5.0
2018-06-25,La Altagracia,2.0
2018-06-25,La Romana,7.0
2018-06-25,La Vega,5.0
2018-06-25,Puerto Plata,27.0
2018-06-25,San Cristobal,27.0
2018-06-25,San Juan,2.0
2018-06-25,Santiago,27.0
2018-06-25,Santo Domingo,27.0
2018-06-26,Barahona,7.0
2018-06-26,Distrito Nacional,27.0
2018-06-26,Espaillat,5.0
2018-06-26,Hermanas Mirabal,5.0
2018-06-26,La Altagracia,2.0
2018-06-26,La Romana,7.0
2018-06-26,La Vega,5.0
2018-06-26,Puerto Plata,27.0
2018-06-26,San Cristobal,27.0
2018-06-26,San Juan,2.0
2018-06-26,Santiago,27.0
2018-06-26,Santo Domingo,27.0
2018-06-27,Barahona,7.0
2018-06-27,Distrito Nacional,27.0
2018-06-27,Espaillat,5.0
2018-06-27,Hermanas Mirabal,5.0
2018-06-27,La Altagracia,2.0
2018-06-27,La Romana,7.0
2018-06-27,La Vega,5.0
2018-06-27,Puerto Plata,27.0
2018-06-27,San Cristobal,27.0
2018-06-27,San Juan,2.0
2018-06-27,Santiago,27.0
2018-06-27,Santo Domingo,27.0
2018-06-28,Barahona,7.0
2018-06-28,Distrito Nacional,27.0
2018-06-28,Espaillat,5.0
2018-06-28,Hermanas Mirabal,5.0
2018-06-28,La Altagracia,2.0
2018-06-28,La Romana,7.0
2018-06-28,La Vega,5.0
2018-06-28,Puerto Plata,27.0
2018-06-28,San Cristobal,27.0
2018-06-28,San Juan,2.0
2018-06-28,Santiago,27.0
2018-06-28,Santo Domingo,27.0
2018-06-29,Barahona,7.0
2018-06-29,Distrito Nacional,27.0
2018-06-29,Espaillat,5.0
2018-06-29,Hermanas Mirabal,5.0
2018-06-29,La Altagracia,2.0
2018-06-29,La Romana,7.0
2018-06-29,La Vega,5.0
2018-06-29,Puerto Plata,27.0
2018-06-29,San Cristobal,27.0
2018-06-29,San Juan,2.0
